remap_id,entity_name
42557,locals supporting small businesses
42558,prepared-to-order guacamole
42559,mango passion lemonade
42560,julios gold margarita
42561,Fans of upscale Tex-Mex and Mexican cuisine
42562,large cookies
42563,high-quality cookies
42564,quick in-store pickups
42565,vampire-themed ambiance
42566,themed dining experience
42567,Lovers of French pastries
42568,Macaron lovers
42569,fair price point
42570,crispy thin crusts
42571,"casual, laid-back dining experiences"
42572,Cedars
42573,Chicken Yolandas
42574,burritos tipicos
42575,white dipping sauce
42576,hip and cozy
42577,Awful Awful burger
42578,famous
42579,The Dali Museum
42580,Salvador Dali's work
42581,"massive, flavorful burgers"
42582,Metal restaurant
42583,delicious and filling dining experience
42584,dark dive bar
42585,intimate conversations
42586,people who prefer strong drinks
42587,people who dislike loud crowds
42588,experienced stylists
42589,wide selection of Belgian beers
42590,live jazz entertainment
42591,Desert Museum
42592,diverse habitats
42593,desert plants
42594,desert animals
42595,Individuals interested in desert plants and animals
42596,flavorful Thai food
42597,spending more for quality
42598,cous cous
42599,tofu shawarma
42600,baba ghanouj
42601,Harrira soup
42602,kufta kabobs
42603,tabbouli
42604,fattush salad
42605,Fans of vegan cuisine
42606,Fans of vegetarian cuisine
42608,hot pot bowls
42609,paleo treats
42610,paleo diet followers
42611,vegetarian diet followers
42612,tender pork belly
42613,additional toppings
42614,variety of ramen options
42615,compassionate vets
42616,experienced vets
42617,supportive and understanding environment
42618,accessible venues
42619,fresh quality ingredients
42621,different combinations
42622,creative coffee options
42623,tasty lunch
42624,single-stall unisex bathrooms
42625,Individuals seeking nightlife experience
42626,"Users who enjoy a variety of burgers, beers, and American food"
42627,creations
42628,small family-sized dishes
42629,People who enjoy diverse selection of prepared foods
42630,People who like to experiment with new dishes
42631,People who enjoy lively atmosphere
42632,creamy and indulgent appetizers
42633,"those who enjoy outdoor seating, small plates, creamy and indulgent appetizers, well-prepared food, attentive service, craft beers, casual pub atmosphere"
42634,Fans of Persian/Iranian cuisine
42635,menu focused on pasta dishes
42636,wide array of specialty food items
42637,Users who enjoy exploring diverse food options
42638,cinnamon rolls
42639,babka
42640,challah
42641,Zaatar Labneh croissant
42642,Fans of trendy bar and restaurant scenes
42643,eclectic ambiance
42644,outdoor beer gardens
42645,blended drinks
42646,veal tartar
42647,Those who appreciate intimate dining settings
42648,Irish pubs
42649,cozy dive bars
42650,friendly locals
42651,Users who enjoy cozy dive bars with friendly locals
42653,great tap list
42654,lively happy hour
42655,outdoor patio for drinks after work
42657,French-influenced ambience
42658,twinkle lights
42659,fountains
42660,gatherings of 4 or fewer people
42661,huge burgers
42662,happy hour gatherings
42663,Southport
42664,Those who appreciate good service
42665,imaginative and creative cocktails
42666,unique and exotic drink selections
42667,relaxed but lively atmosphere
42668,Bar + Lounge
42669,sophisticated and knowledgeable bartenders
42670,Texican food
42671,Fans of Texican style Mexican food
42672,delicious flatbreads
42673,modern technology integration
42674,high-quality pies
42675,unique food selections
42676,Szechuan Chinese cuisine
42677,unique southern cuisine
42678,Users who enjoy cozy Irish pub atmosphere
42679,"cozy, relaxing atmosphere"
42680,local and fresh beer selection
42681,reasonable pricing for quality meals
42682,"Users who enjoy a cozy, relaxing atmosphere"
42683,waffle
42684,Wafflerie & Café
42685,tasty breakfast foods
42686,people looking for a fun dining experience
42687,"nostalgic, retro"
42688,whiskey tastings
42689,fish bites
42690,tasty broth
42691,crispy avocado tacos
42692,Relaxing dining experience
42693,Seafood lovers
42694,Dog lovers
42695,Breakfast enthusiasts
42696,friendly and caring service
42697,Ox Tail
42698,Rabbit
42699,Basque restaurant
42700,health-conscious customers
42701,food enthusiast customers
42702,open 24/7 availability
42703,monthly tours
42704,monthly tastings
42705,relaxing shopping experience
42706,Grocery store
42707,upscale shopping centers
42708,less touristy environment
42709,off of I-65
42710,fish sushi
42711,ocean-themed ambiance
42712,German wurst
42713,fast Greek food
42714,Gyro plate
42715,pita sandwiches
42716,water attractions
42717,Families with children of all ages
42718,friendly and courteous staff
42719,diverse donuts
42720,boutique coffees
42721,People seeking a consistent dining experience
42722,clean and welcoming setting
42723,Mediterranean small plates
42724,shareables
42725,cafe-style atmosphere
42726,fish ceviche
42727,"fresh, juicy chicken"
42728,tasty sauces and sides
42729,Baking shop
42730,90s music theme
42731,Fans of customizable pizzas
42732,laid-back family atmosphere
42733,place to relax and unwind
42734,People seeking relaxed dining
42735,a superb location
42736,iconic views
42737,leisure trips
42738,"sleek, modern ambiance"
42739,touch of history
42740,those who appreciate excellent bartenders
42741,cozy yet sophisticated setting
42742,innovative food
42743,fun self-serve experience
42744,friendly owners and staff
42745,Individuals who appreciate friendly owners and staff
42746,People who enjoy exceptional service
42747,Japanese culture
42748,specialty gifts
42749,individuals looking for a laid-back hangout spot
42750,unlimited hummus bar
42751,diverse vegetarian options
42752,charming owner
42753,authentic Northeastern style pizza
42754,traditional vibes
42755,late-night delivery options
42756,heated BBQ sauce
42757,BBQ and catering
42758,"lively, fun, and historic diner experiences"
42759,elbow-to-elbow seating
42760,Day of the Dead decorations
42761,wide selection of brews
42762,interactive events
42763,classic Coney dogs
42764,affordable yet quality eats
42765,behind-the-scenes look
42766,famous venue
42767,dressing rooms
42768,country music stars
42769,Country music fans
42770,cozy neighborhood bistro setting
42771,cozy diner feel
42772,slightly cramped seating arrangements
42773,movie options
42774,smaller budget films
42776,Thai bowls
42777,excellent draft beer list
42778,country potatoes
42779,"cozy, friendly vibe"
42780,a varied menu
42781,locally-sourced
42782,house-made condiments
42783,"those willing to pay a premium for supporting small, local farms and sustainable practices"
42784,delicious pancake options
42785,"bustling, popular setting"
42786,Fans of breakfast and brunch meals
42787,artful mixology
42788,minimalist atmosphere
42789,lamb biryani
42790,spicy lamb vindaloo
42791,dine-in customers
42792,takeout customers
42793,unique and innovative tea drinks
42794,sweet and savory flavors
42795,quiet areas
42796,Indie music fans
42797,classic French dishes
42798,Coq au Vin
42799,young clientele
42800,Sports-themed restaurant
42801,Fans of sports-themed restaurants
42802,Fans of NOLA cuisine
42803,Cajun flair
42804,Creole flair
42805,Fans of unique noodle dishes
42807,hot beverages
42808,chocolate-based drinks
42809,Market & Delicatessen
42810,well thought out dishes
42811,Users who appreciate fresh ingredients
42812,Users who appreciate seasonal ingredients
42813,Users who appreciate creative dishes
42814,Users who prefer a relaxed atmosphere
42815,Users who appreciate an elegant atmosphere
42816,Users who value great service
42817,cheese boards
42818,excellent cheese boards
42819,People who enjoy hearty breakfast
42820,variety of unique and delicious pizza options
42821,neighborhood pizza joint feel
42822,top-quality coffee
42823,potential crowding
42824,People seeking top-quality coffee
42825,People seeking vegetarian food
42826,People seeking vegan food
42827,Fairmount/Art Museum Area
42828,locals and tourists
42829,Beach hangout
42830,packed restaurant atmosphere
42831,acceptable food
42832,occasional drag performances
42833,vegetarian fare
42834,vegan fare
42835,raw dishes
42836,hippy
42837,yoga vibe
42838,willing to spend for quality food
42839,good variation of items
42840,Shoppers looking for quality products
42841,Upscale department stores
42842,paneer tikka masala
42843,pistachio ice cream cake
42844,Fans of delicious Indian food
42845,meals for potlucks or events
42846,spacious location
42847,tasty chicken
42848,addictive chicken menu items
42849,convenient drive-thru
42850,quality nuggets
42851,beer loyalty programs
42852,seating overlooking water
42853,creative food combinations
42854,Users who enjoy cozy cafe settings
42855,Users who enjoy creative food
42856,decent drink selection
42857,possibly limited portions
42858,possibly limited service
42859,Users who enjoy American comfort food
42861,specialty coffee lovers
42862,easy-to-navigate environment
42863,eateries
42864,high-quality sweets
