model,user_id,interaction_bin,precision@20,recall@20,ndcg@20
base,12244,10-19,0.05,0.25,0.19519002499605084
base,12245,0-9,0.0,0.0,0.0
base,12246,0-9,0.0,0.0,0.0
base,12247,10-19,0.0,0.0,0.0
base,12248,0-9,0.1,0.6666666666666666,0.3016574483354039
base,12249,10-19,0.0,0.0,0.0
base,12250,0-9,0.0,0.0,0.0
base,12251,10-19,0.05,0.2,0.10209739512291163
base,12252,10-19,0.05,0.25,0.09550669086270785
base,12253,10-19,0.05,0.16666666666666666,0.30260241349881345
base,12254,30-39,0.05,0.1111111111111111,0.061734604266276284
base,12255,0-9,0.0,0.0,0.0
base,12256,10-19,0.0,0.0,0.0
base,12257,0-9,0.0,0.0,0.0
base,12258,10-19,0.05,0.25,0.16812753627111746
base,12259,10-19,0.0,0.0,0.0
base,12260,10-19,0.05,0.3333333333333333,0.1309019901681972
base,12261,0-9,0.0,0.0,0.0
base,12262,10-19,0.1,0.6666666666666666,0.3124437827055499
base,12263,10-19,0.0,0.0,0.0
base,12264,0-9,0.0,0.0,0.0
base,12265,10-19,0.05,0.2,0.10699313236726378
base,12266,30-39,0.0,0.0,0.0
base,12267,0-9,0.05,0.3333333333333333,0.46927872602275644
base,12268,0-9,0.0,0.0,0.0
base,12269,0-9,0.05,0.5,0.19342640361727081
base,12270,10-19,0.0,0.0,0.0
base,12271,0-9,0.0,0.0,0.0
base,12272,60+,0.05,0.05263157894736842,0.0733934381893728
base,12273,10-19,0.0,0.0,0.0
base,12274,10-19,0.0,0.0,0.0
base,12275,10-19,0.05,0.2,0.07721668828275381
base,12276,0-9,0.0,0.0,0.0
base,12277,0-9,0.0,0.0,0.0
base,12278,20-29,0.0,0.0,0.0
base,12279,10-19,0.0,0.0,0.0
base,12280,0-9,0.0,0.0,0.0
base,12281,0-9,0.0,0.0,0.0
base,12282,10-19,0.0,0.0,0.0
base,12283,20-29,0.0,0.0,0.0
base,12284,0-9,0.05,0.3333333333333333,0.12325583919272352
base,12285,0-9,0.0,0.0,0.0
base,12286,0-9,0.0,0.0,0.0
base,12287,20-29,0.0,0.0,0.0
base,12288,20-29,0.0,0.0,0.0
base,12289,10-19,0.0,0.0,0.0
base,12290,10-19,0.05,0.25,0.09992090652113537
base,12291,0-9,0.0,0.0,0.0
base,12292,0-9,0.0,0.0,0.0
base,12293,0-9,0.0,0.0,0.0
base,12294,0-9,0.0,0.0,0.0
base,12295,20-29,0.05,0.16666666666666666,0.07947838320659593
base,12296,0-9,0.0,0.0,0.0
base,12297,0-9,0.0,0.0,0.0
base,12298,10-19,0.05,0.25,0.13905617951077562
base,12299,10-19,0.0,0.0,0.0
base,12300,10-19,0.0,0.0,0.0
base,12301,0-9,0.05,0.3333333333333333,0.15642624200758548
base,12302,10-19,0.0,0.0,0.0
base,12303,0-9,0.0,0.0,0.0
base,12304,10-19,0.05,0.3333333333333333,0.18154179253735267
base,12305,10-19,0.0,0.0,0.0
base,12306,10-19,0.05,0.2,0.16958010263680806
base,12307,10-19,0.0,0.0,0.0
base,12308,10-19,0.0,0.0,0.0
base,12309,0-9,0.0,0.0,0.0
base,12310,0-9,0.0,0.0,0.0
base,12311,0-9,0.0,0.0,0.0
base,12312,10-19,0.0,0.0,0.0
base,12313,10-19,0.05,0.2,0.09460634670666435
base,12314,0-9,0.0,0.0,0.0
base,12315,10-19,0.05,0.25,0.09550669086270785
base,12316,0-9,0.0,0.0,0.0
base,12317,0-9,0.0,0.0,0.0
base,12318,0-9,0.0,0.0,0.0
base,12319,0-9,0.0,0.0,0.0
base,12320,10-19,0.1,0.3333333333333333,0.1638871917890962
base,12321,0-9,0.0,0.0,0.0
base,12322,10-19,0.0,0.0,0.0
base,12323,0-9,0.0,0.0,0.0
base,12324,0-9,0.0,0.0,0.0
base,12325,60+,0.0,0.0,0.0
base,12326,10-19,0.1,0.5,0.28097267762005274
base,12327,0-9,0.0,0.0,0.0
base,12328,0-9,0.0,0.0,0.0
base,12329,10-19,0.05,0.2,0.09803928583135704
base,12330,0-9,0.0,0.0,0.0
base,12331,10-19,0.0,0.0,0.0
base,12332,10-19,0.05,0.25,0.24630238874073
base,12333,0-9,0.0,0.0,0.0
base,12334,20-29,0.0,0.0,0.0
base,12335,0-9,0.0,0.0,0.0
base,12336,10-19,0.05,0.3333333333333333,0.12325583919272352
base,12337,0-9,0.0,0.0,0.0
base,12338,10-19,0.0,0.0,0.0
base,12339,20-29,0.0,0.0,0.0
base,12340,10-19,0.0,0.0,0.0
base,12341,0-9,0.0,0.0,0.0
base,12342,10-19,0.0,0.0,0.0
base,12343,10-19,0.1,0.4,0.2530614822099702
base,12344,0-9,0.0,0.0,0.0
base,12345,10-19,0.0,0.0,0.0
base,12346,0-9,0.0,0.0,0.0
base,12347,0-9,0.0,0.0,0.0
base,12348,10-19,0.0,0.0,0.0
base,12349,20-29,0.05,0.16666666666666666,0.07123530534387781
base,12350,0-9,0.0,0.0,0.0
base,12351,0-9,0.0,0.0,0.0
base,12352,10-19,0.1,0.6666666666666666,0.431733884398313
base,12353,10-19,0.0,0.0,0.0
base,12354,60+,0.1,0.10526315789473684,0.10930492707127394
base,12355,40-49,0.0,0.0,0.0
base,12356,30-39,0.0,0.0,0.0
base,12357,0-9,0.0,0.0,0.0
base,12358,0-9,0.05,0.3333333333333333,0.2960819109658652
base,12359,10-19,0.0,0.0,0.0
base,12360,0-9,0.0,0.0,0.0
base,12361,10-19,0.0,0.0,0.0
base,12362,10-19,0.0,0.0,0.0
base,12363,0-9,0.05,0.5,0.38685280723454163
base,12364,10-19,0.0,0.0,0.0
base,12365,10-19,0.0,0.0,0.0
base,12366,40-49,0.0,0.0,0.0
base,12367,10-19,0.0,0.0,0.0
base,12368,0-9,0.0,0.0,0.0
base,12369,0-9,0.0,0.0,0.0
base,12370,10-19,0.0,0.0,0.0
base,12371,0-9,0.05,0.3333333333333333,0.46927872602275644
base,12372,10-19,0.05,0.3333333333333333,0.20210734650054757
base,12373,10-19,0.1,0.5,0.18551694605625094
base,12374,0-9,0.0,0.0,0.0
base,12375,0-9,0.0,0.0,0.0
base,12376,0-9,0.05,0.5,0.23719771276929622
base,12377,10-19,0.05,0.3333333333333333,0.1480409554829326
base,12378,0-9,0.0,0.0,0.0
base,12379,0-9,0.05,0.3333333333333333,0.18154179253735267
base,12380,10-19,0.0,0.0,0.0
base,12381,0-9,0.0,0.0,0.0
base,12382,10-19,0.0,0.0,0.0
base,12383,20-29,0.05,0.14285714285714285,0.07945707943276742
base,12384,0-9,0.0,0.0,0.0
base,12385,10-19,0.0,0.0,0.0
base,12386,0-9,0.0,0.0,0.0
base,12387,10-19,0.0,0.0,0.0
base,12388,0-9,0.0,0.0,0.0
base,12389,0-9,0.0,0.0,0.0
base,12390,0-9,0.1,0.6666666666666666,0.23806513391874135
base,12391,0-9,0.0,0.0,0.0
base,12392,0-9,0.0,0.0,0.0
base,12393,0-9,0.0,0.0,0.0
base,12394,0-9,0.0,0.0,0.0
base,12395,0-9,0.0,0.0,0.0
base,12396,10-19,0.05,0.2,0.3391602052736161
base,12397,10-19,0.0,0.0,0.0
base,12398,0-9,0.0,0.0,0.0
base,12399,10-19,0.0,0.0,0.0
base,12400,20-29,0.0,0.0,0.0
base,12401,0-9,0.0,0.0,0.0
base,12402,20-29,0.1,0.2857142857142857,0.3615901614084106
base,12403,10-19,0.0,0.0,0.0
base,12404,10-19,0.0,0.0,0.0
base,12405,20-29,0.0,0.0,0.0
base,12406,0-9,0.0,0.0,0.0
base,12407,0-9,0.0,0.0,0.0
base,12408,0-9,0.0,0.0,0.0
base,12409,10-19,0.0,0.0,0.0
base,12410,10-19,0.0,0.0,0.0
base,12411,10-19,0.05,0.2,0.0890802702182344
base,12412,10-19,0.05,0.25,0.13012668333070054
base,12413,0-9,0.0,0.0,0.0
base,12414,0-9,0.0,0.0,0.0
base,12415,30-39,0.0,0.0,0.0
base,12416,0-9,0.05,0.3333333333333333,0.1125388887954676
base,12417,0-9,0.0,0.0,0.0
base,12418,20-29,0.05,0.16666666666666666,0.09546043308946733
base,12419,0-9,0.0,0.0,0.0
base,12420,0-9,0.0,0.0,0.0
base,12421,10-19,0.0,0.0,0.0
base,12422,10-19,0.05,0.25,0.15101961822780524
base,12423,60+,0.0,0.0,0.0
base,12424,0-9,0.0,0.0,0.0
base,12425,0-9,0.0,0.0,0.0
base,12426,10-19,0.1,0.4,0.43376655198028047
base,12427,10-19,0.0,0.0,0.0
base,12428,10-19,0.0,0.0,0.0
base,12429,10-19,0.05,0.25,0.15101961822780524
base,12430,0-9,0.0,0.0,0.0
base,12431,0-9,0.0,0.0,0.0
base,12432,0-9,0.0,0.0,0.0
base,12433,0-9,0.0,0.0,0.0
base,12434,0-9,0.0,0.0,0.0
base,12435,10-19,0.0,0.0,0.0
base,12436,0-9,0.0,0.0,0.0
base,12437,0-9,0.0,0.0,0.0
base,12438,10-19,0.0,0.0,0.0
base,12439,10-19,0.0,0.0,0.0
base,12440,10-19,0.0,0.0,0.0
base,12441,10-19,0.0,0.0,0.0
base,12442,0-9,0.0,0.0,0.0
base,12443,0-9,0.0,0.0,0.0
base,12444,0-9,0.0,0.0,0.0
base,12445,10-19,0.0,0.0,0.0
base,12446,0-9,0.0,0.0,0.0
base,12447,10-19,0.0,0.0,0.0
base,12448,0-9,0.05,0.3333333333333333,0.1309019901681972
base,12449,0-9,0.0,0.0,0.0
base,12450,0-9,0.05,0.3333333333333333,0.46927872602275644
base,12451,20-29,0.0,0.0,0.0
base,12452,10-19,0.0,0.0,0.0
base,12453,0-9,0.05,0.3333333333333333,0.2960819109658652
base,12454,0-9,0.0,0.0,0.0
base,12455,20-29,0.0,0.0,0.0
base,12456,0-9,0.05,0.3333333333333333,0.11480929472601784
base,12457,0-9,0.0,0.0,0.0
base,12458,0-9,0.0,0.0,0.0
base,12459,10-19,0.0,0.0,0.0
base,12460,0-9,0.0,0.0,0.0
base,12461,20-29,0.0,0.0,0.0
base,12462,10-19,0.0,0.0,0.0
base,12463,0-9,0.0,0.0,0.0
base,12464,10-19,0.0,0.0,0.0
base,12465,0-9,0.0,0.0,0.0
base,12466,10-19,0.05,0.25,0.13012668333070054
base,12467,0-9,0.0,0.0,0.0
base,12468,10-19,0.05,0.3333333333333333,0.16716045496620227
base,12469,0-9,0.0,0.0,0.0
base,12470,10-19,0.0,0.0,0.0
base,12471,0-9,0.05,0.3333333333333333,0.10684080426179023
base,12472,10-19,0.05,0.2,0.08681077623592635
base,12473,0-9,0.0,0.0,0.0
base,12474,0-9,0.0,0.0,0.0
base,12475,0-9,0.1,0.6666666666666666,0.27654189780563676
base,12476,10-19,0.05,0.25,0.16812753627111746
base,12477,10-19,0.0,0.0,0.0
base,12478,0-9,0.0,0.0,0.0
base,12479,10-19,0.0,0.0,0.0
base,12480,20-29,0.0,0.0,0.0
base,12481,0-9,0.0,0.0,0.0
base,12482,0-9,0.05,0.3333333333333333,0.16716045496620227
base,12483,10-19,0.0,0.0,0.0
base,12484,10-19,0.1,0.4,0.19602912984299106
base,12485,0-9,0.0,0.0,0.0
base,12486,0-9,0.0,0.0,0.0
base,12487,0-9,0.0,0.0,0.0
base,12488,10-19,0.0,0.0,0.0
base,12489,30-39,0.05,0.09090909090909091,0.08930562034683721
base,12490,0-9,0.05,0.3333333333333333,0.23463936301137822
base,12491,40-49,0.0,0.0,0.0
base,12492,10-19,0.0,0.0,0.0
base,12493,10-19,0.05,0.25,0.08887792306803073
base,12494,0-9,0.05,0.3333333333333333,0.46927872602275644
base,12495,40-49,0.0,0.0,0.0
base,12496,10-19,0.0,0.0,0.0
base,12497,30-39,0.0,0.0,0.0
base,12498,20-29,0.05,0.125,0.06835476917178976
base,12499,0-9,0.0,0.0,0.0
base,12500,0-9,0.0,0.0,0.0
base,12501,30-39,0.05,0.09090909090909091,0.05307577057513386
base,12502,0-9,0.0,0.0,0.0
base,12503,10-19,0.0,0.0,0.0
base,12504,10-19,0.05,0.25,0.10253313861822189
base,12505,30-39,0.0,0.0,0.0
base,12506,20-29,0.0,0.0,0.0
base,12507,10-19,0.0,0.0,0.0
base,12508,50-59,0.15,0.17647058823529413,0.28608870873539854
base,12509,10-19,0.05,0.16666666666666666,0.11706259313796354
base,12510,10-19,0.0,0.0,0.0
base,12511,10-19,0.05,0.25,0.13905617951077562
base,12512,0-9,0.0,0.0,0.0
base,12513,10-19,0.0,0.0,0.0
base,12514,10-19,0.0,0.0,0.0
base,12515,0-9,0.0,0.0,0.0
base,12516,10-19,0.0,0.0,0.0
base,12517,50-59,0.1,0.13333333333333333,0.15245286389947368
base,12518,20-29,0.05,0.16666666666666666,0.30260241349881345
base,12519,10-19,0.0,0.0,0.0
base,12520,10-19,0.0,0.0,0.0
base,12521,10-19,0.1,0.6666666666666666,0.4228989277982588
base,12522,30-39,0.0,0.0,0.0
base,12523,10-19,0.0,0.0,0.0
base,12524,20-29,0.0,0.0,0.0
base,12525,10-19,0.0,0.0,0.0
base,12526,10-19,0.0,0.0,0.0
base,12527,0-9,0.0,0.0,0.0
base,12528,50-59,0.05,0.06666666666666667,0.04091421745465294
base,12529,10-19,0.0,0.0,0.0
base,12530,0-9,0.05,0.3333333333333333,0.11731968150568911
base,12531,10-19,0.0,0.0,0.0
base,12532,10-19,0.05,0.2,0.1208113026994942
base,12533,10-19,0.05,0.16666666666666666,0.15130120674940672
base,12534,10-19,0.0,0.0,0.0
base,12535,10-19,0.05,0.2,0.13120507751234178
base,12536,0-9,0.0,0.0,0.0
base,12537,60+,0.05,0.05263157894736842,0.03757127894590629
base,12538,10-19,0.0,0.0,0.0
base,12539,20-29,0.0,0.0,0.0
base,12540,10-19,0.0,0.0,0.0
base,12541,0-9,0.05,0.5,0.20438239758848611
base,12542,10-19,0.05,0.25,0.15101961822780524
base,12543,0-9,0.05,0.5,0.23719771276929622
base,12544,10-19,0.0,0.0,0.0
base,12545,40-49,0.05,0.07692307692307693,0.056210658265822395
base,12546,10-19,0.05,0.3333333333333333,0.16716045496620227
base,12547,0-9,0.05,0.3333333333333333,0.1480409554829326
base,12548,0-9,0.0,0.0,0.0
base,12549,0-9,0.0,0.0,0.0
base,12550,40-49,0.05,0.07692307692307693,0.07223616005000244
base,12551,10-19,0.0,0.0,0.0
base,12552,10-19,0.05,0.2,0.08297572808511901
base,12553,10-19,0.0,0.0,0.0
base,12554,0-9,0.0,0.0,0.0
base,12555,20-29,0.05,0.14285714285714285,0.07945707943276742
base,12556,0-9,0.0,0.0,0.0
base,12557,50-59,0.05,0.06666666666666667,0.04173963774222741
base,12558,50-59,0.0,0.0,0.0
base,12559,10-19,0.05,0.3333333333333333,0.13565197343244778
base,12560,0-9,0.0,0.0,0.0
base,12561,0-9,0.0,0.0,0.0
base,12562,60+,0.25,0.17857142857142858,0.25189096029908936
base,12563,0-9,0.0,0.0,0.0
base,12564,0-9,0.0,0.0,0.0
base,12565,20-29,0.0,0.0,0.0
base,12566,10-19,0.0,0.0,0.0
base,12567,10-19,0.0,0.0,0.0
base,12568,20-29,0.0,0.0,0.0
base,12569,30-39,0.0,0.0,0.0
base,12570,10-19,0.0,0.0,0.0
base,12571,10-19,0.0,0.0,0.0
base,12572,0-9,0.0,0.0,0.0
base,12573,10-19,0.0,0.0,0.0
base,12574,20-29,0.05,0.14285714285714285,0.07219614103266732
base,12575,0-9,0.0,0.0,0.0
base,12576,10-19,0.0,0.0,0.0
base,12577,20-29,0.05,0.1111111111111111,0.061734604266276284
base,12578,20-29,0.05,0.125,0.06835476917178976
base,12579,10-19,0.0,0.0,0.0
base,12580,0-9,0.0,0.0,0.0
base,12581,10-19,0.0,0.0,0.0
base,12582,20-29,0.05,0.125,0.05758752804519195
base,12583,0-9,0.0,0.0,0.0
base,12584,10-19,0.0,0.0,0.0
base,12585,0-9,0.0,0.0,0.0
base,12586,20-29,0.0,0.0,0.0
base,12587,10-19,0.0,0.0,0.0
base,12588,10-19,0.0,0.0,0.0
base,12589,0-9,0.0,0.0,0.0
base,12590,10-19,0.0,0.0,0.0
base,12591,0-9,0.0,0.0,0.0
base,12592,10-19,0.05,0.2,0.08479005131840403
base,12593,0-9,0.0,0.0,0.0
base,12594,10-19,0.0,0.0,0.0
base,12595,20-29,0.05,0.14285714285714285,0.07945707943276742
base,12596,30-39,0.0,0.0,0.0
base,12597,20-29,0.05,0.14285714285714285,0.11838279295536291
base,12598,10-19,0.0,0.0,0.0
base,12599,10-19,0.0,0.0,0.0
base,12600,10-19,0.0,0.0,0.0
base,12601,20-29,0.05,0.14285714285714285,0.06871908322857272
base,12602,0-9,0.0,0.0,0.0
base,12603,10-19,0.0,0.0,0.0
base,12604,0-9,0.05,0.3333333333333333,0.16716045496620227
base,12605,10-19,0.05,0.25,0.19519002499605084
base,12606,20-29,0.0,0.0,0.0
base,12607,0-9,0.0,0.0,0.0
base,12608,30-39,0.0,0.0,0.0
base,12609,10-19,0.0,0.0,0.0
base,12610,20-29,0.0,0.0,0.0
base,12611,10-19,0.0,0.0,0.0
base,12612,10-19,0.05,0.25,0.123151194370365
base,12613,0-9,0.0,0.0,0.0
base,12614,10-19,0.0,0.0,0.0
base,12615,10-19,0.0,0.0,0.0
base,12616,0-9,0.05,0.3333333333333333,0.12011565579805131
base,12617,10-19,0.0,0.0,0.0
base,12618,0-9,0.05,0.3333333333333333,0.12681701683239352
base,12619,0-9,0.0,0.0,0.0
base,12620,0-9,0.0,0.0,0.0
base,12621,30-39,0.0,0.0,0.0
base,12622,10-19,0.05,0.3333333333333333,0.11731968150568911
base,12623,20-29,0.0,0.0,0.0
base,12624,10-19,0.05,0.2,0.1208113026994942
base,12625,0-9,0.0,0.0,0.0
base,12626,10-19,0.0,0.0,0.0
base,12627,10-19,0.0,0.0,0.0
base,12628,30-39,0.0,0.0,0.0
base,12629,10-19,0.0,0.0,0.0
base,12630,30-39,0.0,0.0,0.0
base,12631,10-19,0.0,0.0,0.0
base,12632,40-49,0.15,0.23076923076923078,0.1609901830178068
base,12633,0-9,0.0,0.0,0.0
base,12634,0-9,0.0,0.0,0.0
base,12635,10-19,0.0,0.0,0.0
base,12636,20-29,0.0,0.0,0.0
base,12637,20-29,0.0,0.0,0.0
base,12638,10-19,0.0,0.0,0.0
base,12639,0-9,0.05,0.5,0.2640681225725909
base,12640,10-19,0.0,0.0,0.0
base,12641,10-19,0.0,0.0,0.0
base,12642,30-39,0.1,0.2222222222222222,0.17285459208657117
base,12643,0-9,0.0,0.0,0.0
base,12644,10-19,0.0,0.0,0.0
base,12645,0-9,0.0,0.0,0.0
base,12646,10-19,0.1,0.5,0.49927381106033386
base,12647,10-19,0.0,0.0,0.0
base,12648,10-19,0.0,0.0,0.0
base,12649,10-19,0.0,0.0,0.0
base,12650,40-49,0.1,0.15384615384615385,0.2456338162799974
base,12651,10-19,0.05,0.25,0.13905617951077562
base,12652,10-19,0.0,0.0,0.0
base,12653,20-29,0.05,0.125,0.07055658259096848
base,12654,10-19,0.05,0.25,0.3903800499921017
base,12655,0-9,0.0,0.0,0.0
base,12656,40-49,0.1,0.15384615384615385,0.11288248029152252
base,12657,10-19,0.0,0.0,0.0
base,12658,10-19,0.05,0.3333333333333333,0.1480409554829326
base,12659,0-9,0.0,0.0,0.0
base,12660,60+,0.2,0.2222222222222222,0.20023112533602233
base,12661,10-19,0.0,0.0,0.0
base,12662,10-19,0.0,0.0,0.0
base,12663,0-9,0.0,0.0,0.0
base,12664,10-19,0.0,0.0,0.0
base,12665,10-19,0.0,0.0,0.0
base,12666,0-9,0.0,0.0,0.0
base,12667,10-19,0.0,0.0,0.0
base,12668,10-19,0.0,0.0,0.0
base,12669,10-19,0.0,0.0,0.0
base,12670,0-9,0.0,0.0,0.0
base,12671,10-19,0.05,0.25,0.09189894336865458
base,12672,20-29,0.05,0.125,0.05758752804519195
base,12673,10-19,0.0,0.0,0.0
base,12674,10-19,0.0,0.0,0.0
base,12675,0-9,0.0,0.0,0.0
base,12676,20-29,0.05,0.16666666666666666,0.07745351606183934
base,12677,10-19,0.0,0.0,0.0
base,12678,20-29,0.0,0.0,0.0
base,12679,0-9,0.0,0.0,0.0
base,12680,10-19,0.0,0.0,0.0
base,12681,10-19,0.0,0.0,0.0
base,12682,10-19,0.0,0.0,0.0
base,12683,0-9,0.0,0.0,0.0
base,12684,0-9,0.0,0.0,0.0
base,12685,0-9,0.0,0.0,0.0
base,12686,0-9,0.0,0.0,0.0
base,12687,10-19,0.0,0.0,0.0
base,12688,10-19,0.0,0.0,0.0
base,12689,0-9,0.0,0.0,0.0
base,12690,10-19,0.0,0.0,0.0
base,12691,0-9,0.0,0.0,0.0
base,12692,10-19,0.0,0.0,0.0
base,12693,10-19,0.0,0.0,0.0
base,12694,20-29,0.0,0.0,0.0
base,12695,10-19,0.05,0.25,0.09189894336865458
base,12696,0-9,0.0,0.0,0.0
base,12697,10-19,0.0,0.0,0.0
base,12698,10-19,0.0,0.0,0.0
base,12699,30-39,0.05,0.1,0.051811563545175146
base,12700,0-9,0.0,0.0,0.0
base,12701,10-19,0.0,0.0,0.0
base,12702,10-19,0.0,0.0,0.0
base,12703,0-9,0.0,0.0,0.0
base,12704,0-9,0.0,0.0,0.0
base,12705,10-19,0.0,0.0,0.0
base,12706,0-9,0.0,0.0,0.0
base,12707,0-9,0.0,0.0,0.0
base,12708,10-19,0.0,0.0,0.0
base,12709,10-19,0.0,0.0,0.0
base,12710,10-19,0.05,0.2,0.10699313236726378
base,12711,20-29,0.0,0.0,0.0
base,12712,10-19,0.05,0.2,0.10209739512291163
base,12713,10-19,0.0,0.0,0.0
base,12714,0-9,0.05,0.3333333333333333,0.14126697285982898
base,12715,20-29,0.0,0.0,0.0
base,12716,20-29,0.05,0.16666666666666666,0.0740318445087683
base,12717,10-19,0.1,0.5,0.5585075862632192
base,12718,10-19,0.0,0.0,0.0
base,12719,50-59,0.05,0.06666666666666667,0.0734773909038217
base,12720,10-19,0.0,0.0,0.0
base,12721,10-19,0.0,0.0,0.0
base,12722,0-9,0.0,0.0,0.0
base,12723,10-19,0.0,0.0,0.0
base,12724,10-19,0.05,0.3333333333333333,0.16716045496620227
base,12725,0-9,0.0,0.0,0.0
base,12726,10-19,0.0,0.0,0.0
base,12727,10-19,0.0,0.0,0.0
base,12728,10-19,0.0,0.0,0.0
base,12729,40-49,0.0,0.0,0.0
base,12730,10-19,0.0,0.0,0.0
base,12731,10-19,0.0,0.0,0.0
base,12732,20-29,0.0,0.0,0.0
base,12733,0-9,0.05,0.5,0.20438239758848611
base,12734,0-9,0.05,0.5,0.1710330840677181
base,12735,20-29,0.0,0.0,0.0
base,12736,10-19,0.05,0.3333333333333333,0.12681701683239352
base,12737,10-19,0.05,0.16666666666666666,0.09109240322345806
base,12738,0-9,0.0,0.0,0.0
base,12739,20-29,0.05,0.14285714285714285,0.07219614103266732
base,12740,0-9,0.0,0.0,0.0
base,12741,20-29,0.0,0.0,0.0
base,12742,10-19,0.0,0.0,0.0
base,12743,20-29,0.0,0.0,0.0
base,12744,0-9,0.05,0.3333333333333333,0.18154179253735267
base,12745,20-29,0.0,0.0,0.0
base,12746,0-9,0.0,0.0,0.0
base,12747,10-19,0.0,0.0,0.0
base,12748,10-19,0.05,0.3333333333333333,0.18154179253735267
base,12749,10-19,0.05,0.25,0.123151194370365
base,12750,0-9,0.0,0.0,0.0
base,12751,20-29,0.0,0.0,0.0
base,12752,30-39,0.05,0.1111111111111111,0.1482972305701491
base,12753,20-29,0.0,0.0,0.0
base,12754,10-19,0.0,0.0,0.0
base,12755,10-19,0.0,0.0,0.0
base,12756,40-49,0.0,0.0,0.0
base,12757,0-9,0.0,0.0,0.0
base,12758,10-19,0.05,0.2,0.3391602052736161
base,12759,10-19,0.05,0.25,0.11751610475642714
base,12760,0-9,0.05,0.5,0.16569576576522954
base,12761,20-29,0.05,0.16666666666666666,0.30260241349881345
base,12762,20-29,0.05,0.125,0.0843142342558857
base,12763,0-9,0.0,0.0,0.0
base,12764,10-19,0.0,0.0,0.0
base,12765,10-19,0.0,0.0,0.0
base,12766,10-19,0.0,0.0,0.0
base,12767,0-9,0.0,0.0,0.0
base,12768,0-9,0.0,0.0,0.0
base,12769,20-29,0.0,0.0,0.0
base,12770,10-19,0.1,0.5,0.2476427880871277
base,12771,10-19,0.05,0.25,0.19519002499605084
base,12772,20-29,0.0,0.0,0.0
base,12773,0-9,0.0,0.0,0.0
base,12774,10-19,0.0,0.0,0.0
base,12775,20-29,0.05,0.14285714285714285,0.08274602130532002
base,12776,0-9,0.0,0.0,0.0
base,12777,0-9,0.0,0.0,0.0
base,12778,20-29,0.0,0.0,0.0
base,12779,20-29,0.0,0.0,0.0
base,12780,0-9,0.0,0.0,0.0
base,12781,0-9,0.0,0.0,0.0
base,12782,30-39,0.05,0.1,0.13886244387355454
base,12783,10-19,0.0,0.0,0.0
base,12784,0-9,0.0,0.0,0.0
base,12785,10-19,0.0,0.0,0.0
base,12786,10-19,0.0,0.0,0.0
base,12787,0-9,0.0,0.0,0.0
base,12788,0-9,0.0,0.0,0.0
base,12789,0-9,0.0,0.0,0.0
base,12790,0-9,0.0,0.0,0.0
base,12791,10-19,0.0,0.0,0.0
base,12792,0-9,0.0,0.0,0.0
base,12793,0-9,0.0,0.0,0.0
base,12794,10-19,0.05,0.16666666666666666,0.19092086617893467
base,12795,10-19,0.05,0.16666666666666666,0.07256783117062009
base,12796,0-9,0.0,0.0,0.0
base,12797,10-19,0.0,0.0,0.0
base,12798,10-19,0.0,0.0,0.0
base,12799,10-19,0.0,0.0,0.0
base,12800,0-9,0.0,0.0,0.0
base,12801,20-29,0.1,0.3333333333333333,0.18833918526767932
base,12802,40-49,0.0,0.0,0.0
base,12803,10-19,0.0,0.0,0.0
base,12804,10-19,0.0,0.0,0.0
base,12805,10-19,0.0,0.0,0.0
base,12806,0-9,0.0,0.0,0.0
base,12807,10-19,0.05,0.2,0.1208113026994942
base,12808,0-9,0.0,0.0,0.0
base,12809,10-19,0.0,0.0,0.0
base,12810,0-9,0.0,0.0,0.0
base,12811,10-19,0.0,0.0,0.0
base,12812,10-19,0.0,0.0,0.0
base,12813,10-19,0.0,0.0,0.0
base,12814,0-9,0.0,0.0,0.0
base,12815,20-29,0.0,0.0,0.0
base,12816,30-39,0.0,0.0,0.0
base,12817,0-9,0.0,0.0,0.0
base,12818,20-29,0.0,0.0,0.0
base,12819,0-9,0.0,0.0,0.0
base,12820,10-19,0.0,0.0,0.0
base,12821,10-19,0.0,0.0,0.0
base,12822,0-9,0.0,0.0,0.0
base,12823,10-19,0.0,0.0,0.0
base,12824,10-19,0.0,0.0,0.0
base,12825,20-29,0.05,0.125,0.05852543059818057
base,12826,10-19,0.05,0.16666666666666666,0.10086747116627115
base,12827,10-19,0.0,0.0,0.0
base,12828,10-19,0.0,0.0,0.0
base,12829,10-19,0.0,0.0,0.0
base,12830,0-9,0.0,0.0,0.0
base,12831,40-49,0.05,0.08333333333333333,0.06994410797740244
base,12832,30-39,0.1,0.2,0.13568544539116628
base,12833,0-9,0.05,0.3333333333333333,0.12011565579805131
base,12834,10-19,0.0,0.0,0.0
base,12835,10-19,0.05,0.25,0.13012668333070054
base,12836,10-19,0.0,0.0,0.0
base,12837,10-19,0.0,0.0,0.0
base,12838,0-9,0.05,0.3333333333333333,0.11047239495909743
base,12839,10-19,0.0,0.0,0.0
base,12840,0-9,0.0,0.0,0.0
base,12841,10-19,0.0,0.0,0.0
base,12842,0-9,0.0,0.0,0.0
base,12843,0-9,0.05,0.3333333333333333,0.18154179253735267
base,12844,30-39,0.1,0.2222222222222222,0.14008312073777138
base,12845,0-9,0.05,0.3333333333333333,0.1480409554829326
base,12846,10-19,0.0,0.0,0.0
base,12847,0-9,0.0,0.0,0.0
