entity_name remap_id
"thought-provoking performances" 21751
"Fans of intimate experiences" 21752
"Individuals seeking good prices" 21753
"complimentary chips" 21754
"Black bean burgers" 21755
"Tuna made from chickpeas and seaweed" 21756
"vegan specialties" 21757
"luxury amenities" 21758
"modern cinema ambiance" 21759
"premium seating" 21760
"multi-story bar" 21761
"Nashville atmosphere" 21762
"manga-inspired" 21763
"Fans of manga-inspired atmosphere" 21764
"water stations" 21765
"Fans of specialty sandwiches" 21766
"relaxing facilities" 21767
"Beer fans" 21768
"Leaven Brewing" 21769
"casual visitors" 21770
"First-class property" 21771
"classic diner feel" 21772
"crowded dining rooms" 21773
"Fans of classic diner feel" 21774
"DIY sauce stations" 21775
"small atmosphere" 21776
"Lao lab" 21777
"crispy shrimps" 21778
"Asian hot pot" 21779
"Fans of Asian hot pot" 21780
"Fans of flavorful hot pot" 21781
"Fans of quality meats" 21782
"female representation" 21783
"eco-conscious" 21784
"well-decorated venue" 21785
"bar trivia" 21786
"environmental charity support" 21787
"Detroit-style pizza" 21788
"meticulous" 21789
"Baking" 21790
"Learning new skills" 21791
"Bakers" 21792
"Dessert experience seekers" 21793
"Baking skill improvement" 21794
"Spacious dine-in experience" 21795
"detailed donut descriptions" 21796
"iced lattes" 21797
"generous seating" 21798
"handcrafted drinks" 21799
"Vodka enthusiasts" 21800
"Tasting experience seekers" 21801
"Sizable pizzas" 21802
"Sports event" 21803
"Hockey" 21804
"Fans of high-energy sports" 21805
"Newcomers to hockey" 21806
"People looking for fun night out" 21807
"Diverse range of ciders" 21808
"Seasonal ciders" 21809
"Local vendor markets" 21810
"Sweet and spicy chicken" 21811
"Small group dinners" 21812
"Fans of cozy places" 21813
"Fans of cheerful places" 21814
"Fans of breakfast and brunch spots" 21815
"Beach dining" 21816
"Fans of unique and flavorful tacos" 21817
"Small plates enthusiasts" 21818
"Millennial crowd" 21819
"Russian" 21820
"Ukrainian" 21821
"Post-workout refreshments" 21822
"gyudon" 21823
"notable sake selection" 21824
"Memorable dining" 21825
"personalized products" 21826
"riverfront setting" 21827
"Fans of Hawaiian poke" 21828
"meat alternatives" 21829
"Plant-based diet followers" 21830
"Crowded settings" 21831
"Cinnamon roll" 21832
"Meat sandwich" 21833
"Vegan sandwich" 21834
"Vegetarian sandwich" 21835
"Vegan offerings" 21836
"Organic offerings" 21837
"watching planes come in" 21838
"Fans of hearty brunch options" 21839
"Fans of bottomless drinks" 21840
"People who appreciate creative burger options" 21841
"People who appreciate homemade sauces" 21842
"customizable burger options" 21843
"caring owner" 21844
"feedback" 21845
"improvement" 21846
"variety of color options" 21847
"multitasking" 21848
"Full dining experience" 21849
"gluten-free meals" 21850
"Flavors with a twist" 21851
"Chili cheese dog" 21852
"Cuban treats" 21853
"Giant games" 21854
"House-made queso" 21855
"Egg in a Pita" 21856
"Shakshuka" 21857
"Yemenite Latte" 21858
"specialty candies" 21859
"convenient setting" 21860
"quick grab-and-go" 21861
"diverse taco menu" 21862
"Soft drink lovers" 21863
"People who prefer takeout" 21864
"Diners who appreciate a clean environment" 21865
"Diners who appreciate a vibrant environment" 21866
"Individuals seeking unique coffee shops" 21867
"People seeking lively bars" 21868
"Polished interior" 21869
"Dim sum aficionados" 21870
"approachable prices" 21871
"country fried steak" 21872
"bacon cheeseburger" 21873
"mayo" 21874
"homemade thousand island dressing" 21875
"customizable seasonings" 21876
"Boozy treats" 21877
"gyro bowls" 21878
"feta cheese" 21879
"Diners seeking pleasant ambiance" 21880
"less crowded location" 21881
"Yolo Mein" 21882
"Tamarind fried chicken" 21883
"rich stocks" 21884
"Luxury seekers" 21885
"Asian-inspired tapas" 21886
"chocolate mousse" 21887
"apple tart" 21888
"laid-back cafe setting" 21889
"iPhone repairs" 21890
"picnic shelters" 21891
"restrooms" 21892
"comedy venue" 21893
"close-up views" 21894
"seating arrangements" 21895
"Venue visitors" 21896
"trendy patio" 21897
"donut flavors" 21898
"stellar ambiance" 21899
"5-star service" 21900
"French classics" 21901
"Garden space" 21902
"Egg" 21903
"atmospheric dining spaces" 21904
"Fans of fish and chips" 21905
"Individuals who appreciate cozy atmospheres" 21906
"boils" 21907
"flavorful boils" 21908
"Mess in bathroom" 21909
"Mexican-themed pizza" 21910
"Fans of Mexican-themed pizza" 21911
"strong sauces" 21912
"Pier" 21913
"modern architecture" 21914
"Architectural structure" 21915
"Explorers of parks" 21916
"Fans of modern design" 21917
"refreshing beverages" 21918
"Arepa" 21919
"Arepa lovers" 21920
"fresh and flavorful" 21921
"Delights" 21922
"Unique burger creations" 21923
"modern environment" 21924
"fresh cookies" 21925
"quad lattes" 21926
"iced drinks" 21927
"cozy study spot" 21928
"flavorful pasta" 21929
"genuine taste of Italy" 21930
"buffet-style" 21931
"quality experience" 21932
"Fans of all-you-can-eat sushi" 21933
"nostalgic donuts" 21934
"decent menu" 21935
"Dolmas" 21936
"Halal-certified" 21937
"Middle Eastern snacks" 21938
"lively bar atmosphere" 21939
"Signature bread" 21940
"funky decor" 21941
"Beer choices" 21942
"top-notch crust" 21943
"organized service" 21944
"Ferguson" 21945
"mango passion lemonade" 21946
"Julios Gold Margarita" 21947
"High-quality cookies" 21948
"In-store pickups" 21949
"vampire-themed ambiance" 21950
"Fans of vampire-themed ambiance" 21951
"macaron" 21952
"cozy café" 21953
"Lovers of French pastries" 21954
"Fair price point" 21955
"Cedars" 21956
"Fans of unique pizza toppings" 21957
"Crispy thin crust lovers" 21958
"Chicken Yolandas" 21959
"burritos tipicos" 21960
"white dipping sauce" 21961
"Awful Awful burger" 21962
"Salvador Dali" 21963
"Salvador Dali's work" 21964
"Interactive exhibit fans" 21965
"intimate conversations" 21966
"Variety of music" 21967
"Bachelorette groups" 21968
"Individuals who value organic products" 21969
"Individuals who value friendly atmosphere" 21970
"Individuals who value excellent customer service" 21971
"Individuals who value experienced stylists" 21972
"perfectly cooked" 21973
"live jazz entertainment" 21974
"Sonora" 21975
"desert plants" 21976
"desert animals" 21977
"diverse habitats" 21978
"Couscous" 21979
"Baba Ghanouj" 21980
"Harrira soup" 21981
"Kofta" 21982
"Tabbouli" 21983
"Fattoush salad" 21984
"Vegetarian dish" 21985
"Vegan dish" 21986
"quality beans" 21987
"paleo diet" 21988
"vegetarian diet" 21989
"hot pot bowls" 21990
"paleo treats" 21991
"additional toppings" 21992
"variety of ramen options" 21993
"Compassionate vets" 21994
"Experienced vets" 21995
"Supportive environment" 21996
"Understanding environment" 21997
"accessible venues" 21998
"Family activity venue" 21999
"fresh quality ingredients" 22000
"various locations" 22001
"trying different combinations" 22002
"creative coffee options" 22003
"Fans of delicious donuts" 22004
"Inclusive facilities" 22005
"Single-stall unisex bathrooms" 22006
"creative combinations" 22007
"Experimenters" 22008
"Flavorful BBQ lovers" 22009
"Delicious sides lovers" 22010
"creamy appetizers" 22011
"indulgent appetizers" 22012
"Persian" 22013
"Iranian" 22014
"Market enthusiasts" 22015
"Babka" 22016
"Challah" 22017
"Zaatar Labneh croissant" 22018
"Croissant" 22019
"Fans of trendy bar scenes" 22020
"Fans of trendy restaurant scenes" 22021
"People who appreciate charm" 22022
"eclectic ambiance" 22023
"Blended drinks" 22024
"veal tartar toast" 22025
"friendly locals" 22026
"Touristy areas" 22027
"casual yet classy" 22028
"lively happy hour" 22029
"Drinks after work" 22030
"French bakery" 22031
"French-influenced" 22032
"Fans of French bakery" 22033
"twinkle lights" 22034
"fountains" 22035
"4 or fewer people" 22036
"vegan burger" 22037
"Vegan options lovers" 22038
"Southport" 22039
"Diners seeking good service" 22040
"well-maintained green spaces" 22041
"Imaginative cocktails" 22042
"sophisticated bartenders" 22043
"exotic drinks" 22044
"Diners seeking a unique dining experience" 22045
"great beer prices" 22046
"Wafflerie" 22047
"Delicious lunch" 22048
"Fans of cigars" 22049
"Diners seeking intimate experiences" 22050
"whiskey tastings" 22051
"fish bites" 22052
"tasty broth" 22053
"busy space" 22054
"Fans of crispy avocado tacos" 22055
"Fans of fresh flavors" 22056
"Hendry's Beach" 22057
"Ox Tail" 22058
"Rabbit" 22059
"monthly tours" 22060
"relaxing shopping experience" 22061
"off I-65" 22062
"less touristy environment" 22063
"Individuals interested in beer" 22064
"ocean-themed ambiance" 22065
"wurst" 22066
"pita sandwiches" 22067
"diverse donuts" 22068
"boutique coffees" 22069
"Romantic experience" 22070
"Mediterranean small plates" 22071
"Shareables" 22072
"cafe-style" 22073
"shrimp cocktails" 22074
"fish ceviche" 22075
"free soft-serve ice cream" 22076
"90s music" 22077
"build-your-own burgers" 22078
"family atmosphere" 22079
"iconic views" 22080
"Leisure trips" 22081
"speakeasy-style bars" 22082
"engaging conversations" 22083
"artisanal" 22084
"Bread enthusiasts" 22085
"touch of history" 22086
"People who enjoy creative cocktails" 22087
"excellent bartenders" 22088
"People who enjoy exceptional service" 22089
"People who appreciate friendly owners and staff" 22090
"Japanese culture items" 22091
"Japanese culture" 22092
"specialty gifts" 22093
"Individuals who appreciate cute and unique home decor" 22094
"Individuals who appreciate Japanese culture" 22095
"Individuals who appreciate fashion items" 22096
"Individuals who appreciate specialty gifts" 22097
"hummus bar" 22098
"charming owner" 22099
"Northeastern style pizza" 22100
"Fans of Northeastern style pizza" 22101
"heated BBQ sauce" 22102
"elbow-to-elbow seating" 22103
"Lively atmosphere lovers" 22104
"Noisy environment tolerators" 22105
"Day of the Dead decorations" 22106
"wide selection of brews" 22107
"interactive events" 22108
"quality eats" 22109
"Behind-the-scenes" 22110
"Dressing rooms" 22111
"Country music stars" 22112
"cozy neighborhood bistro" 22113
"cramped seating arrangements" 22114
"Fans of hidden gem restaurants" 22115
"smaller budget films" 22116
"variety of movie options" 22117
"Budget-conscious viewers" 22118
"great popcorn" 22119
"Thai bowls" 22120
"excellent draft beer list" 22121
"country potatoes" 22122
"unique organization" 22123
"People seeking a cozy bar atmosphere" 22124
"burger with condiments" 22125
"house-made condiments" 22126
"Sustainable restaurant" 22127
"Small farm-supported restaurant" 22128
"popular setting" 22129
"artful mixology" 22130
"minimalist atmosphere" 22131
"dine-in customers" 22132
"takeout customers" 22133
"lamb biryani" 22134
"spicy lamb vindaloo" 22135
"unique tea drinks" 22136
"innovative tea drinks" 22137
"savory" 22138
"hidden gem location" 22139
"quiet area" 22140
"CD" 22141
"cassette" 22142
"Indie music fans" 22143
"Coq au Vin" 22144
"Young clientele" 22145
"sports-themed restaurant" 22146
"Fans of sports-themed restaurants" 22147
"Cajun/Creole flair" 22148
"Korean fusion" 22149
"chocolate-based drinks" 22150
"Chocolate drinks" 22151
"Individuals who appreciate fresh salads" 22152
"Individuals who appreciate specialty items" 22153
"Cheese boards" 22154
"small dining spaces" 22155
"neighborhood pizza joint feel" 22156
"Top quality coffee" 22157
"Diners seeking high-quality fish" 22158
"Diners seeking personalized service" 22159
"Fairmount/Art Museum Area" 22160
"Beach hangout" 22161
"Fans of creperies" 22162
"Trendy restaurant" 22163
"packed restaurant" 22164
"drag performances" 22165
"Late-night entertainment" 22166
"hippy" 22167
"yoga vibe" 22168
"Willing to spend for quality" 22169
"paneer tikka masala" 22170
"pistachio ice cream cake" 22171
"Ice cream cake" 22172
"sense of adventure" 22173
"Baking lovers" 22174
"Wings enthusiasts" 22175
"spacious location" 22176
"quality nuggets" 22177
"Fans of Chick-fil-A" 22178
"addictive chicken" 22179
"beer loyalty programs" 22180
"great specials" 22181
"Waterfront diners" 22182
"decent drink selection" 22183
"Limited portions" 22184
"Specialty coffee lovers" 22185
"Individuals who appreciate historic charm" 22186
"Easy-to-navigate" 22187
"Variety of eateries" 22188
"High-quality sweets" 22189
"Unique sweets" 22190
"Wine & Beer shop" 22191
"above-average portions" 22192
"turkey sandwich" 22193
"Fans of innovative cocktails" 22194
"People who enjoy quick service" 22195
"People who prefer affordable prices" 22196
"People open to limited menu" 22197
"Attendees of all ages" 22198
"Individuals exploring cultures" 22199
"diverse cultures" 22200
"traditional performances" 22201
"lemon ricotta pancakes" 22202
"Indoor activity" 22203
"Experienced climbers" 22204
"Indoor climbing" 22205
"smaller group gatherings" 22206
"outdoor courtyard" 22207
"ping pong tables" 22208
"detail" 22209
"fantastic dining environment" 22210
"quirky design" 22211
"perfectly cooked meats" 22212
"interesting twists" 22213
"Havana vibe" 22214
"Riverside" 22215
"traditional candy store vibe" 22216
"wide variety of treats" 22217
"Fans of old-fashioned candies" 22218
"Fans of fudge" 22219
"Fans of homemade sweets" 22220
"Fans of ice cream flavors" 22221
"inexpensive prices" 22222
"classic Americana surroundings" 22223
"rolled tacos" 22224
"fast-casual setting" 22225
"Fans of affordable happy hours" 22226
"tennis" 22227
"Frisbee golf" 22228
"Chicken Giovanni" 22229
"tortellini" 22230
"positive feedback" 22231
"extensive sandwich choices" 22232
"American dinner" 22233
"Old-time supper club" 22234
"low-fat options" 22235
"low-sugar options" 22236
"soft serve flavors" 22237
"ice cream-themed decorations" 22238
"urban farming" 22239
"Urban farming enthusiasts" 22240
"Cozy environment lovers" 22241
"unique popsicles" 22242
"flavorful popsicles" 22243
"a bit extra" 22244
"Quality treats enthusiasts" 22245
"vibrant bar setting" 22246
"Popular chain coffee stores" 22247
"average to good" 22248
"prioritized" 22249
"local sustainable ingredients" 22250
"Keswick" 22251
"homely feel" 22252
"Art Deco" 22253
"original architecture" 22254
"nearby parking" 22255
"Fans of intimate concert venues" 22256
"variety of vegetables" 22257
"variety of proteins" 22258
"variety of bases" 22259
"Happy hour goers" 22260
"flavorful steaks" 22261
"traditional menu items" 22262
"Fans of creative menu items" 22263
"Fans of traditional menu items" 22264
"Sandwich seekers" 22265
"swimming pools" 22266
"Dog-friendly restaurant" 22267
"free-range eggs" 22268
"Work and study" 22269
"French Impressionism" 22270
"deep art collections" 22271
"unique museum experiences" 22272
"French Impressionism fans" 22273
"Lively pub atmosphere" 22274
"Lively social experience" 22275
"cafe menus" 22276
"lefse" 22277
"New York style slices" 22278
"adventurous eats" 22279
"People who enjoy variety in flavors" 22280
"Individuals interested in sandwiches" 22281
"Traditional BBQ" 22282
